seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,havana,gene,10939388,10961338,.,-,.,"gene_id ""ENSG00000283047""; gene_version ""1""; gene_name ""CU459211.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000283047,CU459211.1,unprocessed_pseudogene,0.005076448871421459,0.005617243328383214,21950
22,ensembl_havana,gene,46576012,46679790,.,+,.,"gene_id ""ENSG00000075240""; gene_version ""16""; gene_name ""GRAMD4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000075240,GRAMD4,protein_coding,0.8952947853593672,0.8971292568236446,103778
22,ensembl_havana,gene,46684411,46738261,.,-,.,"gene_id ""ENSG00000100422""; gene_version ""13""; gene_name ""CERK""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100422,CERK,protein_coding,0.8980026394326643,0.8985886593459342,53850
22,ensembl_havana,gene,46762617,47175699,.,+,.,"gene_id ""ENSG00000054611""; gene_version ""13""; gene_name ""TBC1D22A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000054611,TBC1D22A,protein_coding,0.8999562592599346,0.9095068601727602,413082
22,ensembl_havana,gene,46914092,46916042,.,-,.,"gene_id ""ENSG00000280080""; gene_version ""2""; gene_name ""TBC1D22A-AS1""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000280080,TBC1D22A-AS1,antisense_RNA,0.903740170511447,0.9030259708305194,1950
22,ensembl_havana,gene,47115838,47117217,.,-,.,"gene_id ""ENSG00000278881""; gene_version ""2""; gene_name ""FP325331.1""; gene_source ""ensembl_havana""; gene_biotype ""TEC"";",ENSG00000278881,FP325331.1,TEC,0.908779873164344,0.9080471830967987,1379
22,havana,gene,47259366,47261007,.,+,.,"gene_id ""ENSG00000280312""; gene_version ""1""; gene_name ""Z83836.1""; gene_source ""havana""; gene_biotype ""TEC"";",ENSG00000280312,Z83836.1,TEC,0.9123652649062621,0.9116360987760248,1641
22,havana,gene,47345569,47373541,.,+,.,"gene_id ""ENSG00000224715""; gene_version ""1""; gene_name ""Z82186.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000224715,Z82186.1,lincRNA,0.9145186532648303,0.9144448826764769,27972
22,havana,gene,47461299,47487111,.,-,.,"gene_id ""ENSG00000218357""; gene_version ""3""; gene_name ""LINC01644""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000218357,LINC01644,lincRNA,0.9174096389003313,0.9172795245409301,25812
22,havana,gene,47621043,47631569,.,-,.,"gene_id ""ENSG00000205634""; gene_version ""6""; gene_name ""LINC00898""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000205634,LINC00898,lincRNA,0.9214001133612099,0.9208851131158632,10526
22,havana,gene,47631674,47855600,.,+,.,"gene_id ""ENSG00000224271""; gene_version ""5""; gene_name ""AL117329.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000224271,AL117329.1,lincRNA,0.9216656803558613,0.9264767979933421,223926
22,havana,gene,47662559,47663603,.,-,.,"gene_id ""ENSG00000232897""; gene_version ""2""; gene_name ""AL117329.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000232897,AL117329.2,processed_pseudogene,0.922437201062268,0.9216846633270623,1044
22,havana,gene,47860671,47862062,.,+,.,"gene_id ""ENSG00000230345""; gene_version ""1""; gene_name ""AL121580.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000230345,AL121580.1,lincRNA,0.9273861248177365,0.926638085795826,1391
22,havana,gene,47916728,47926264,.,+,.,"gene_id ""ENSG00000279712""; gene_version ""1""; gene_name ""FP325330.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279712,FP325330.3,lincRNA,0.9287864530106794,0.9282405307811357,9536
22,havana,gene,48044710,48048549,.,-,.,"gene_id ""ENSG00000235154""; gene_version ""1""; gene_name ""FP325330.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235154,FP325330.1,lincRNA,0.9319834989244674,0.9312926940319469,3839
22,havana,gene,48052646,48058275,.,+,.,"gene_id ""ENSG00000278890""; gene_version ""1""; gene_name ""FP325330.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000278890,FP325330.2,lincRNA,0.9321817436492867,0.9315354493966883,5629
22,havana,gene,48139461,48141001,.,-,.,"gene_id ""ENSG00000238192""; gene_version ""1""; gene_name ""BX284656.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000238192,BX284656.2,lincRNA,0.9343504200335088,0.9336002427653485,1540
22,havana,gene,48141542,48143229,.,+,.,"gene_id ""ENSG00000229275""; gene_version ""1""; gene_name ""BX284656.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000229275,BX284656.1,lincRNA,0.9344024043168189,0.9336558523636052,1687
22,havana,gene,48448890,48451217,.,+,.,"gene_id ""ENSG00000233179""; gene_version ""1""; gene_name ""Z82249.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000233179,Z82249.1,lincRNA,0.9420800907689053,0.9413430556615637,2327
22,ensembl_havana,gene,48489460,48850912,.,+,.,"gene_id ""ENSG00000219438""; gene_version ""8""; gene_name ""FAM19A5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000219438,FAM19A5,protein_coding,0.9430935469793285,0.9513192129215141,361452
22,havana,gene,48538900,48547387,.,-,.,"gene_id ""ENSG00000281732""; gene_version ""1""; gene_name ""Z84468.1""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000281732,Z84468.1,processed_transcript,0.944328579639997,0.9437434035360416,8487
22,havana,gene,48866770,48898386,.,+,.,"gene_id ""ENSG00000205632""; gene_version ""3""; gene_name ""LINC01310""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000205632,LINC01310,lincRNA,0.9525189145601708,0.9525041366502545,31616
22,havana,gene,49264201,49266080,.,+,.,"gene_id ""ENSG00000280199""; gene_version ""1""; gene_name ""Z82202.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000280199,Z82202.1,lincRNA,0.9624469134550363,0.9616815673600212,1879
22,ensembl_havana,gene,49414524,49657542,.,-,.,"gene_id ""ENSG00000188511""; gene_version ""12""; gene_name ""C22orf34""; gene_source ""ensembl_havana""; gene_biotype ""lincRNA"";",ENSG00000188511,C22orf34,lincRNA,0.9662020472464942,0.971452233676324,243018
22,havana,gene,49500568,49501585,.,+,.,"gene_id ""ENSG00000280224""; gene_version ""1""; gene_name ""AL008636.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000280224,AL008636.1,lincRNA,0.9683514637160444,0.9675596366766366,1017
22,havana,gene,49548681,49556473,.,+,.,"gene_id ""ENSG00000212939""; gene_version ""2""; gene_name ""Z97192.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000212939,Z97192.1,lincRNA,0.9695533473406954,0.9689296095801859,7792
22,havana,gene,49572264,49575426,.,-,.,"gene_id ""ENSG00000213279""; gene_version ""2""; gene_name ""Z97192.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000213279,Z97192.2,lincRNA,0.9701424609174863,0.9694026655567377,3162
22,havana,gene,49612657,49615716,.,-,.,"gene_id ""ENSG00000235111""; gene_version ""1""; gene_name ""Z97192.3""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000235111,Z97192.3,sense_intronic,0.9711514955910783,0.9704082807783526,3059
22,havana,gene,49718053,49724506,.,-,.,"gene_id ""ENSG00000226954""; gene_version ""1""; gene_name ""AL023802.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000226954,AL023802.1,lincRNA,0.9737843334208481,0.9731236165926861,6453
22,havana,gene,49757627,49758980,.,-,.,"gene_id ""ENSG00000214727""; gene_version ""2""; gene_name ""RPL5P35""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000214727,RPL5P35,unprocessed_pseudogene,0.9747729091189326,0.9739840678001807,1353
22,ensembl_havana,gene,49773283,49827512,.,-,.,"gene_id ""ENSG00000100425""; gene_version ""18""; gene_name ""BRD1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100425,BRD1,protein_coding,0.975164002794811,0.9756945870944899,54229
22,havana,gene,49805452,49807208,.,+,.,"gene_id ""ENSG00000279345""; gene_version ""1""; gene_name ""Z98885.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279345,Z98885.3,antisense_RNA,0.97596759837857,0.9751878109351533,1756
22,havana,gene,49832616,49837786,.,-,.,"gene_id ""ENSG00000260613""; gene_version ""1""; gene_name ""Z98885.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000260613,Z98885.2,lincRNA,0.9766461668897836,0.975951020223973,5170
22,havana,gene,49851425,49853364,.,+,.,"gene_id ""ENSG00000279494""; gene_version ""1""; gene_name ""AL117328.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279494,AL117328.2,lincRNA,0.9771160238743004,0.9763398381421242,1939
22,ensembl_havana,gene,49853842,49890078,.,+,.,"gene_id ""ENSG00000100426""; gene_version ""6""; gene_name ""ZBED4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100426,ZBED4,protein_coding,0.9771764015834598,0.9772561984609719,36236
22,ensembl_havana,gene,49900229,49918458,.,-,.,"gene_id ""ENSG00000182858""; gene_version ""13""; gene_name ""ALG12""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000182858,ALG12,protein_coding,0.9783351689788973,0.9779645469342763,18229
22,havana,gene,49902228,49904576,.,+,.,"gene_id ""ENSG00000273192""; gene_version ""1""; gene_name ""AL671710.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000273192,AL671710.1,lincRNA,0.9783851048666132,0.9776180602004352,2348
22,ensembl_havana,gene,49918167,49927540,.,+,.,"gene_id ""ENSG00000184164""; gene_version ""14""; gene_name ""CRELD2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184164,CRELD2,protein_coding,0.9787832680053348,0.9781912284295036,9373
22,ensembl_havana,gene,49960513,49964080,.,+,.,"gene_id ""ENSG00000198355""; gene_version ""4""; gene_name ""PIM3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000198355,PIM3,protein_coding,0.9798410894666753,0.9791032458084515,3567
22,ensembl_havana,gene,49994513,50012659,.,-,.,"gene_id ""ENSG00000188263""; gene_version ""10""; gene_name ""IL17REL""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000188263,IL17REL,protein_coding,0.9806904242252256,0.9803157497014977,18146
22,ensembl_havana,gene,50015123,50056935,.,-,.,"gene_id ""ENSG00000138892""; gene_version ""11""; gene_name ""TTLL8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000138892,TTLL8,protein_coding,0.9812052709715116,0.9814208531900117,41812
22,ensembl_havana,gene,50059391,50085902,.,-,.,"gene_id ""ENSG00000100427""; gene_version ""15""; gene_name ""MLC1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100427,MLC1,protein_coding,0.9823111048271441,0.9821438528456216,26511
22,ensembl_havana,gene,50089879,50161690,.,+,.,"gene_id ""ENSG00000073146""; gene_version ""15""; gene_name ""MOV10L1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000073146,MOV10L1,protein_coding,0.9830727083012231,0.9840354777256353,71811
22,havana,gene,50092745,50096437,.,+,.,"gene_id ""ENSG00000280395""; gene_version ""1""; gene_name ""AL034546.1""; gene_source ""havana""; gene_biotype ""sense_overlapping"";",ENSG00000280395,AL034546.1,sense_overlapping,0.983144302225282,0.9824068003849542,3692
22,ensembl_havana,gene,50170731,50180294,.,+,.,"gene_id ""ENSG00000073150""; gene_version ""13""; gene_name ""PANX2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000073150,PANX2,protein_coding,0.9850924263570559,0.9844998228629628,9563
22,ensembl_havana,gene,50185915,50199598,.,+,.,"gene_id ""ENSG00000170638""; gene_version ""9""; gene_name ""TRABD""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000170638,TRABD,protein_coding,0.9854717292680508,0.9849816395975882,13683
22,havana,gene,50199090,50200837,.,-,.,"gene_id ""ENSG00000273253""; gene_version ""2""; gene_name ""AL022328.4""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000273253,AL022328.4,antisense_RNA,0.9858008464869891,0.9850125643248053,1747
22,ensembl_havana,gene,50200979,50217616,.,+,.,"gene_id ""ENSG00000073169""; gene_version ""13""; gene_name ""SELENOO""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000073169,SELENOO,protein_coding,0.9858480345269568,0.9854313585120349,16637
22,havana,gene,50208461,50209542,.,-,.,"gene_id ""ENSG00000273137""; gene_version ""1""; gene_name ""AL022328.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000273137,AL022328.2,antisense_RNA,0.986034938134706,0.9852298361169165,1081
22,ensembl_havana,gene,50217689,50244992,.,-,.,"gene_id ""ENSG00000128159""; gene_version ""11""; gene_name ""TUBGCP6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128159,TUBGCP6,protein_coding,0.9862654575803502,0.9861146477229292,27303
22,ensembl_havana,gene,50245183,50251405,.,-,.,"gene_id ""ENSG00000100429""; gene_version ""17""; gene_name ""HDAC10""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100429,HDAC10,protein_coding,0.9869522696348085,0.9862747125136022,6222
22,ensembl_havana,gene,50245450,50261825,.,-,.,"gene_id ""ENSG00000188130""; gene_version ""13""; gene_name ""MAPK12""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000188130,MAPK12,protein_coding,0.9869589394107066,0.9865347897190931,16375
22,ensembl_havana,gene,50263713,50270767,.,-,.,"gene_id ""ENSG00000185386""; gene_version ""14""; gene_name ""MAPK11""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185386,MAPK11,protein_coding,0.9874151570782185,0.9867579768948609,7054
22,ensembl_havana,gene,50274979,50307627,.,-,.,"gene_id ""ENSG00000196576""; gene_version ""14""; gene_name ""PLXNB2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000196576,PLXNB2,protein_coding,0.9876965866485076,0.9876779812897164,32648
22,ensembl_havana,gene,50309030,50327060,.,-,.,"gene_id ""ENSG00000205593""; gene_version ""11""; gene_name ""DENND6B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000205593,DENND6B,protein_coding,0.9885471954091958,0.9881630177901295,18030
22,havana,gene,50314631,50316008,.,+,.,"gene_id ""ENSG00000227484""; gene_version ""1""; gene_name ""CR559946.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000227484,CR559946.1,antisense_RNA,0.9886871108204499,0.9878871662282211,1377
22,ensembl_havana,gene,50343304,50445090,.,+,.,"gene_id ""ENSG00000100239""; gene_version ""15""; gene_name ""PPP6R2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100239,PPP6R2,protein_coding,0.9894033748066826,0.9911089786887946,101786
22,ensembl_havana,gene,50445000,50475024,.,-,.,"gene_id ""ENSG00000100241""; gene_version ""20""; gene_name ""SBF1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100241,SBF1,protein_coding,0.991943785030375,0.9918561141081002,30024
22,ensembl_havana,gene,50481556,50486440,.,+,.,"gene_id ""ENSG00000128165""; gene_version ""8""; gene_name ""ADM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128165,ADM2,protein_coding,0.9928569697784211,0.9921410509006034,4884
22,ensembl_havana,gene,50486784,50490648,.,+,.,"gene_id ""ENSG00000100253""; gene_version ""12""; gene_name ""MIOX""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100253,MIOX,protein_coding,0.9929875674877652,0.9922460801597882,3864
22,ensembl_havana,gene,50502949,50507691,.,-,.,"gene_id ""ENSG00000100258""; gene_version ""17""; gene_name ""LMF2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100258,LMF2,protein_coding,0.9933913762045877,0.9926714636351416,4742
22,ensembl_havana,gene,50508216,50523472,.,+,.,"gene_id ""ENSG00000025770""; gene_version ""18""; gene_name ""NCAPH2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000025770,NCAPH2,protein_coding,0.9935229481508608,0.9930653483165093,15256
22,ensembl_havana,gene,50523568,50526439,.,-,.,"gene_id ""ENSG00000284194""; gene_version ""1""; gene_name ""SCO2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000284194,SCO2,protein_coding,0.9939064477747804,0.9931394029296274,2871
22,ensembl_havana,gene,50523568,50525606,.,-,.,"gene_id ""ENSG00000130489""; gene_version ""14""; gene_name ""SCO2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000130489,SCO2,protein_coding,0.9939064477747804,0.993118611728843,2038
22,ensembl_havana,gene,50525752,50530056,.,-,.,"gene_id ""ENSG00000025708""; gene_version ""13""; gene_name ""TYMP""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000025708,TYMP,protein_coding,0.9939610050428003,0.9932296811688079,4304
22,ensembl_havana,gene,50529710,50532580,.,-,.,"gene_id ""ENSG00000177989""; gene_version ""13""; gene_name ""ODF3B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000177989,ODF3B,protein_coding,0.9940598776008691,0.9932926787567791,2870
22,havana,gene,50546415,50547652,.,+,.,"gene_id ""ENSG00000226738""; gene_version ""1""; gene_name ""U62317.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000226738,U62317.1,antisense_RNA,0.9944771757520922,0.9936688672060265,1237
22,ensembl_havana,gene,50548033,50551023,.,+,.,"gene_id ""ENSG00000130487""; gene_version ""5""; gene_name ""KLHDC7B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000130487,KLHDC7B,protein_coding,0.9945175940944255,0.9937530054267281,2990
22,ensembl_havana,gene,50551112,50562905,.,-,.,"gene_id ""ENSG00000217442""; gene_version ""3""; gene_name ""SYCE3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000217442,SYCE3,protein_coding,0.9945945088509425,0.9940495733111467,11793
22,ensembl_havana,gene,50568861,50578465,.,-,.,"gene_id ""ENSG00000205560""; gene_version ""12""; gene_name ""CPT1B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000205560,CPT1B,protein_coding,0.9950378865753399,0.9944379419596533,9604
22,havana,gene,50568869,50582965,.,-,.,"gene_id ""ENSG00000254413""; gene_version ""8""; gene_name ""CHKB-CPT1B""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000254413,CHKB-CPT1B,protein_coding,0.9950380864188124,0.9945502593708537,14096
22,ensembl_havana,gene,50578949,50601455,.,-,.,"gene_id ""ENSG00000100288""; gene_version ""19""; gene_name ""CHKB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100288,CHKB,protein_coding,0.9952898891942886,0.9950117591337642,22506
22,ensembl_havana,gene,50600685,50613981,.,+,.,"gene_id ""ENSG00000008735""; gene_version ""13""; gene_name ""MAPK8IP2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000008735,MAPK8IP2,protein_coding,0.995832863909343,0.9953244008876969,13296
22,ensembl_havana,gene,50622754,50628173,.,-,.,"gene_id ""ENSG00000100299""; gene_version ""17""; gene_name ""ARSA""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100299,ARSA,protein_coding,0.9963841571089445,0.9956786250431985,5419
